task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3841	50/91d28f	3602513	DIRBUSTING:GOBUSTER (https://ks-vendingtransactions-mq4.showcase.dropbox.com)	FAILED	1	2025-07-17 03:21:44.033	46ms	2ms	-	-	-	-	-
89	16/5a6a86	3602581	DIRBUSTING:FFUF (http://sites.corp.dropbox.com)	FAILED	1	2025-07-17 03:21:44.100	36ms	1ms	-	-	-	-	-
2666	6b/a584f1	3602643	DIRBUSTING:GOBUSTER (https://jfk.dropbox.com)	FAILED	1	2025-07-17 03:21:44.158	44ms	1ms	-	-	-	-	-
91	f5/3f9bff	3602714	DIRBUSTING:FFUF (http://smartling.docsend.com)	FAILED	1	2025-07-17 03:21:44.225	37ms	2ms	-	-	-	-	-
3228	7e/900c6e	3602779	DIRBUSTING:FFUF (https://showbox-uk.dropbox.com)	FAILED	1	2025-07-17 03:21:44.283	37ms	2ms	-	-	-	-	-
103	cd/c5ce61	3602838	DIRBUSTING:FFUF (http://support.corp.dropbox.com)	FAILED	1	2025-07-17 03:21:44.342	37ms	2ms	-	-	-	-	-
2916	1f/37d036	3602904	DIRBUSTING:GOBUSTER (https://nginx.showcase.dropbox.com)	FAILED	1	2025-07-17 03:21:44.401	36ms	2ms	-	-	-	-	-
90	b2/9f30d3	3602963	DIRBUSTING:GOBUSTER (http://static-iad.v.dropbox.com)	FAILED	1	2025-07-17 03:21:44.459	36ms	2ms	-	-	-	-	-
2571	5d/9afb93	3603025	DIRBUSTING:FFUF (https://help.reclaim.ai/en/collections/6281197-referral-affiliate-programs)	FAILED	1	2025-07-17 03:21:44.518	44ms	2ms	-	-	-	-	-
85	f3/79822e	3603093	DIRBUSTING:FFUF (http://sign.dropbox.com/)	FAILED	1	2025-07-17 03:21:44.584	36ms	1ms	-	-	-	-	-
2881	09/7e56f7	3603180	DIRBUSTING:FFUF (https://mongodb.paper.dropbox.com)	FAILED	1	2025-07-17 03:21:44.643	35ms	1ms	-	-	-	-	-
83	da/6db5b9	3603242	DIRBUSTING:FFUF (http://sign.dropbox.com)	FAILED	1	2025-07-17 03:21:44.710	36ms	2ms	-	-	-	-	-
2625	50/7e32c7	3603304	DIRBUSTING:FFUF (https://iad.dropbox.com)	FAILED	1	2025-07-17 03:21:44.768	45ms	2ms	-	-	-	-	-
94	70/921336	3603369	DIRBUSTING:GOBUSTER (http://analytics.corp.dropbox.com)	FAILED	1	2025-07-17 03:21:44.835	48ms	5ms	-	-	-	-	-
93	9e/dd3a3a	3603437	DIRBUSTING:FFUF (http://static-iad.v.dropbox.com)	FAILED	1	2025-07-17 03:21:44.902	37ms	3ms	-	-	-	-	-
2331	3b/1b130f	3603496	DIRBUSTING:GOBUSTER (https://help.reclaim.ai/en/articles/7065692-sso-support-ie-okta)	FAILED	1	2025-07-17 03:21:44.960	44ms	2ms	-	-	-	-	-
92	b7/d6955e	3603567	DIRBUSTING:GOBUSTER (http://static-pdx.v.dropbox.com)	FAILED	1	2025-07-17 03:21:45.027	35ms	1ms	-	-	-	-	-
2406	61/b69c37	3603630	DIRBUSTING:FFUF (https://help.reclaim.ai/en/articles/8218878-okta-scim-initial-setup-guide)	FAILED	1	2025-07-17 03:21:45.085	44ms	1ms	-	-	-	-	-
97	63/369236	3603695	DIRBUSTING:GOBUSTER (http://status.reclaim.ai)	FAILED	1	2025-07-17 03:21:45.152	36ms	2ms	-	-	-	-	-
2203	3d/cba36c	3603757	DIRBUSTING:GOBUSTER (https://help.reclaim.ai/en/articles/6418105)	FAILED	1	2025-07-17 03:21:45.210	45ms	2ms	-	-	-	-	-
95	f4/e0a826	3603825	DIRBUSTING:FFUF (http://static-pdx.v.dropbox.com)	FAILED	1	2025-07-17 03:21:45.277	36ms	2ms	-	-	-	-	-
2093	9b/71aec1	3603887	DIRBUSTING:GOBUSTER (https://help.reclaim.ai/en/articles/6207587-how-reclaim-manages-your-schedule-automatically)	FAILED	1	2025-07-17 03:21:45.336	43ms	2ms	-	-	-	-	-
96	5d/9a4e5a	3603955	DIRBUSTING:GOBUSTER (http://static.v.dropbox.com)	FAILED	1	2025-07-17 03:21:45.402	47ms	3ms	-	-	-	-	-
111	e1/8cd14f	3604035	DIRBUSTING:FFUF (http://updates.reclaim.ai)	FAILED	1	2025-07-17 03:21:45.484	37ms	1ms	-	-	-	-	-
2824	be/20375e	3604094	DIRBUSTING:FFUF (https://mailserver.paper.dropbox.com)	FAILED	1	2025-07-17 03:21:45.544	61ms	2ms	-	-	-	-	-
98	98/c03b85	3604172	DIRBUSTING:GOBUSTER (http://status.reclaim.ai/)	FAILED	1	2025-07-17 03:21:45.627	36ms	1ms	-	-	-	-	-
3021	83/8ea858	3604233	DIRBUSTING:FFUF (https://os.dropbox.com)	FAILED	1	2025-07-17 03:21:45.686	36ms	2ms	-	-	-	-	-
101	9e/8e2a49	3604290	DIRBUSTING:FFUF (http://status.reclaim.ai)	FAILED	1	2025-07-17 03:21:45.744	45ms	2ms	-	-	-	-	-
99	dd/8eda17	3604357	DIRBUSTING:FFUF (http://static.v.dropbox.com)	FAILED	1	2025-07-17 03:21:45.811	44ms	2ms	-	-	-	-	-
102	fb/db4bc1	3604425	DIRBUSTING:FFUF (http://status.reclaim.ai/)	FAILED	1	2025-07-17 03:21:45.878	37ms	2ms	-	-	-	-	-
2857	47/0a65ca	3604487	DIRBUSTING:GOBUSTER (https://msoid.dropbox.com)	FAILED	1	2025-07-17 03:21:45.936	37ms	2ms	-	-	-	-	-
100	d0/260964	3604549	DIRBUSTING:GOBUSTER (http://support.corp.dropbox.com)	FAILED	1	2025-07-17 03:21:45.995	36ms	2ms	-	-	-	-	-
2469	a3/86b95b	3604608	DIRBUSTING:FFUF (https://help.reclaim.ai/en/articles/9590707-microsoft-outlook-integration-overview-updates)	FAILED	1	2025-07-17 03:21:46.053	44ms	2ms	-	-	-	-	-
104	b6/41fad6	3604676	DIRBUSTING:GOBUSTER (http://trust.reclaim.ai)	FAILED	1	2025-07-17 03:21:46.120	36ms	2ms	-	-	-	-	-
2780	4c/25d7c3	3604738	DIRBUSTING:FFUF (https://linear.reclaim.ai)	FAILED	1	2025-07-17 03:21:46.178	46ms	3ms	-	-	-	-	-
105	64/6e0f43	3604806	DIRBUSTING:GOBUSTER (http://trust.reclaim.ai/)	FAILED	1	2025-07-17 03:21:46.246	43ms	1ms	-	-	-	-	-
3802	2a/2af68e	3604881	DIRBUSTING:FFUF (https://www1.showcase.dropbox.com)	FAILED	1	2025-07-17 03:21:46.312	36ms	2ms	-	-	-	-	-
107	cf/a790d2	3604940	DIRBUSTING:GOBUSTER (http://updates.reclaim.ai)	FAILED	1	2025-07-17 03:21:46.370	44ms	1ms	-	-	-	-	-
106	eb/f08c45	3605008	DIRBUSTING:FFUF (http://trust.reclaim.ai)	FAILED	1	2025-07-17 03:21:46.437	44ms	2ms	-	-	-	-	-
108	7f/47e484	3605078	DIRBUSTING:GOBUSTER (http://updates.reclaim.ai/)	FAILED	1	2025-07-17 03:21:46.504	45ms	3ms	-	-	-	-	-
2816	5d/cdc733	3605147	DIRBUSTING:GOBUSTER (https://mars.paper.dropbox.com)	FAILED	1	2025-07-17 03:21:46.571	52ms	2ms	-	-	-	-	-
110	7a/575429	3605225	DIRBUSTING:FFUF (http://trust.reclaim.ai/)	FAILED	1	2025-07-17 03:21:46.646	36ms	2ms	-	-	-	-	-
2946	fc/41276f	3605287	DIRBUSTING:GOBUSTER (https://ns2.showcase.dropbox.com)	FAILED	1	2025-07-17 03:21:46.704	36ms	2ms	-	-	-	-	-
109	e3/b739b2	3605346	DIRBUSTING:GOBUSTER (http://web.corp.dropbox.com)	FAILED	1	2025-07-17 03:21:46.764	47ms	4ms	-	-	-	-	-
112	59/60c0d0	3605407	DIRBUSTING:FFUF (http://updates.reclaim.ai/)	FAILED	1	2025-07-17 03:21:46.830	43ms	2ms	-	-	-	-	-
3149	e4/bea6b2	3605472	DIRBUSTING:FFUF (https://ri.paper.dropbox.com)	FAILED	1	2025-07-17 03:21:46.896	44ms	2ms	-	-	-	-	-
114	25/f06b27	3605541	DIRBUSTING:FFUF (http://web.corp.dropbox.com)	FAILED	1	2025-07-17 03:21:46.962	46ms	2ms	-	-	-	-	-
117	73/78a714	3605609	DIRBUSTING:GOBUSTER (http://www.corp.dropbox.com)	FAILED	1	2025-07-17 03:21:47.029	44ms	1ms	-	-	-	-	-
113	04/f48a1a	3605682	DIRBUSTING:GOBUSTER (http://wiki.corp.dropbox.com)	FAILED	1	2025-07-17 03:21:47.097	43ms	1ms	-	-	-	-	-
3321	01/167509	3605762	DIRBUSTING:FFUF (https://store.paper.dropbox.com)	FAILED	1	2025-07-17 03:21:47.184	50ms	2ms	-	-	-	-	-
118	5d/901b28	3605830	DIRBUSTING:GOBUSTER (http://www.docsend.com)	FAILED	1	2025-07-17 03:21:47.255	44ms	2ms	-	-	-	-	-
115	03/200c4a	3605891	DIRBUSTING:FFUF (http://wiki.corp.dropbox.com)	FAILED	1	2025-07-17 03:21:47.321	37ms	2ms	-	-	-	-	-
2799	10/fac848	3605950	DIRBUSTING:GOBUSTER (https://mailserver.showcase.dropbox.com)	FAILED	1	2025-07-17 03:21:47.380	36ms	2ms	-	-	-	-	-
119	71/679d2c	3606015	DIRBUSTING:FFUF (http://www.docsend.com)	FAILED	1	2025-07-17 03:21:47.438	36ms	2ms	-	-	-	-	-
